lat,lon,ele,time,temperature,lat_glatt,lon_glatt,ele_glatt,time_s,ds,s,dt,ds_orig,s_orig,v,a,dh,phi_rad,phi_grad,rho,F_D,F_H,F_A,F_R,F_Antrieb,P,T_drehmoment,I_motor,SOC_lifepo,SOC_nmc
47.582752,12.046369,706.152605,2024-08-23 17:21:10.682000+00:00,28.609749426194732,47.582962,12.046534300000001,714.3044136000001,3596.495,11.438366849216326,13660.518868112193,1.8289999999997235,23.593470592826353,14917.43964444693,10.365294152645578,-0.20200024611781323,-1.9235504999999193,-0.12809234547880646,-7.339150783867263,1.1714721464344442,35.398736486718676,-100.25219656149405,-16.16001968942506,2.335111310786139,-66.13164591715363,-631.3184219588014,-19.629574488982414,-11.535775937231367,0.801441084858025,0.801441084858025
47.582959,12.046154,703.529627,2024-08-23 17:21:12.851000+00:00,28.58709087967766,47.582880700000004,12.0465284,712.1229936,3598.664,9.050971875285846,13669.569839987478,2.169000000000324,28.104070561581374,14945.54371500851,10.106981928292717,-0.1733481185738047,-2.1814200000001165,-0.12495351073208413,-7.1593088002910585,1.1716320018049293,33.66097837892145,-97.80853054392061,-13.867849485904376,2.33604383139006,-63.76308596429956,-606.4608081842474,-19.024931631436797,-11.221062289062735,0.8015537630251777,0.8015537630251777
47.583414,12.045503,696.967332,2024-08-23 17:21:18.305000+00:00,28.737474151424177,47.582862999999996,12.046427300000001,709.5838705,3604.118,7.834115232024173,13677.403955219503,5.4539999999997235,70.31215510612799,15015.85587011464,10.044757608172349,-0.13649166877909089,-2.5391230999999834,-0.1221131199963832,-6.996566398967336,1.1718180972804397,33.253062938427625,-95.59637988178646,-10.919333502327271,2.3368678502177813,-60.78663699794557,-580.3951446305227,-18.32881606673938,-10.857215344810744,0.8018279077126341,0.8018279077126341
47.583619,12.045378,694.666945,2024-08-23 17:21:20.203000+00:00,27.72403941763221,47.582880599999996,12.046299999999999,707.0062081,3606.016,9.74645322741425,13687.150408446916,1.8980000000001382,24.647656600690834,15040.50352671533,10.178621192284478,-0.10934613341661692,-2.5776624000000083,-0.11896030418449582,-6.815923359364077,1.1720070475837177,34.15078242812345,-93.1400041889019,-8.747690673329354,2.337760427541116,-57.40315634704771,-551.9467047981187,-17.54626914964325,-10.447743306264432,0.8019197124200197,0.8019197124200197
47.583976,12.045254,690.861706,2024-08-23 17:21:23.346000+00:00,28.117404468900723,47.582967399999994,12.0461665,704.4185523,3609.159,13.907376957460468,13701.057785404377,3.143000000000029,40.77148866425564,15081.275015379586,10.06254516440004,-0.09203030082635565,-2.587655799999993,-0.11541768333784058,-6.612946136435669,1.1721967610776578,33.38172180114361,-90.37882589438199,-7.362424066108452,2.338735635010844,-53.832246640639205,-521.3086684765252,-16.685920861608633,-9.996508346524688,0.8020651708724879,0.8020651708724879
47.584552,12.045186,684.912194,2024-08-23 17:21:28.267000+00:00,29.55843713372226,47.5831427,12.0460281,701.5753773,3614.08,22.084162924816546,13723.141948329194,4.920999999999822,64.25101524411672,15145.526030623703,10.221057823828701,-0.0811838468985602,-2.843174999999974,-0.11134453191886508,-6.37957175081065,1.1724052433207681,34.44783828177688,-87.20274350096469,-6.494707751884816,2.3398206114429256,-50.100936579531606,-488.7853130059428,-15.754001805682332,-9.507413846099444,0.8022817726481205,0.8022817726481205
47.585,12.044979,680.096301,2024-08-23 17:21:32.264000+00:00,29.69748385675064,47.5833839,12.0458569,698.4989158000001,3618.077,29.735546676921558,13752.877495006116,3.9970000000002983,52.17851773062367,15197.704548354326,10.225146224835322,-0.06746227313189815,-3.0764614999999367,-0.10689866388185183,-6.124842276017679,1.1726308735931128,34.48203673194755,-83.7343818889512,-5.396981850551851,2.3409605591737503,-46.06674236587668,-456.08224655231356,-14.761040284367075,-8.984371845660608,0.8024480251215793,0.8024480251215793
47.58569,12.044756,672.848603,2024-08-23 17:21:38.318000+00:00,28.75048198022181,47.58370119999999,12.0456653,694.7768694,3624.131,38.09647320881776,13790.973968214934,6.053999999999633,78.52626608532952,15276.230814439656,10.388333759602652,-0.05074476271270923,-3.7220464000000675,-0.10220706859038466,-5.856033666633161,1.172903909652405,35.599734061580925,-80.07252726702059,-4.059581017016739,2.3421133348737952,-42.05667838043795,-421.34162029840917,-13.715275733733918,-8.43147577938787,0.8026843406510626,0.8026843406510626
47.585843,12.044726,671.264707,2024-08-23 17:21:39.660000+00:00,29.16327848152788,47.5840362,12.045479799999999,690.9687692,3625.473,39.76372065086402,13830.737688865798,1.3420000000000982,17.16096127706581,15293.391775716722,10.581257284299163,-0.03406936528274909,-3.8081002000000126,-0.09745696050870047,-5.583872521321673,1.1731833241075162,36.943068156635334,-76.36320736187348,-2.7255492226199274,2.3432279669406193,-37.944775905009806,-385.7259422758454,-12.628711627517207,-7.852703603959939,0.8027331292077132,0.8027331292077132
47.586684,12.044548,665.950082,2024-08-23 17:21:47.173000+00:00,29.030625077271768,47.5844489,12.0452853,686.7250102,3632.986,48.15298190829047,13878.890670774088,7.51299999999992,94.46300344091047,15387.854779157633,10.770084163349336,-0.006964712083557703,-4.2437589999999545,-0.09260075995248843,-5.30563272498164,1.1734947828891074,38.28352230393879,-72.56926019523665,-0.5571769666846162,2.3443128379703175,-34.33516555868004,-348.0305923649484,-11.51187707851117,-7.251972843312333,0.8029853702816567,0.8029853702816567
47.586947,12.044591,664.374529,2024-08-23 17:21:49.642000+00:00,30.41444040422762,47.5848684,12.0451075,682.5472026,3635.455,48.51496239578607,13927.405633169874,2.469000000000051,29.421541746872844,15417.276320904506,10.540788385864388,0.02687961835824057,-4.177807600000051,-0.08761885517386336,-5.020190607230368,1.173801482121767,36.68034180148744,-68.6753279623735,2.1503694686592456,2.345368340786441,-30.51129543515242,-311.82775110440923,-10.377456032491686,-6.632599568489063,0.8030611845795022,0.8030611845795022
47.587316,12.04477,662.062668,2024-08-23 17:21:53.367000+00:00,29.434787455717288,47.585304099999995,12.0449691,678.4005067,3639.18,49.54713197023163,13976.952765140106,3.724999999999909,43.17123338475519,15460.447554289261,9.96566095995517,0.047075626769011905,-4.146695899999941,-0.0837327045342482,-4.797530577028354,1.1741059766613366,32.795333069991514,-65.63666547777676,3.766050141520952,2.3461512767306005,-26.619833096626476,-276.7570870920256,-9.23285242106048,-5.998077804734069,0.8031646236527551,0.8031646236527551
47.587676,12.045022,659.864957,2024-08-23 17:21:57.371000+00:00,28.811041204259617,47.5857303,12.044920999999999,674.6902692,3643.184,47.528382864896535,14024.481148005003,4.00400000000036,44.26731847146368,15504.714872760725,9.923897466793536,0.055304043990338926,-3.710237500000062,-0.07953977077057803,-4.557293168592149,1.1743784887353181,32.52858379876539,-62.357012483369076,4.424323519227114,2.3469562814307685,-22.60803734162259,-242.29705565461248,-8.08013753350529,-5.352098865602837,0.8032638357076527,0.8032638357076527
47.587768,12.045115,659.655826,2024-08-23 17:21:58.540000+00:00,28.39722977969979,47.586145200000004,12.0448947,671.1891573,3644.353,46.17692214640695,14070.65807015141,1.168999999999869,12.381346731417208,15517.096219492143,10.37533645811905,0.04938523338555708,-3.5011118999999553,-0.07357548636593296,-4.21556484439029,1.1746356988116253,35.563140457456726,-57.68995946427032,3.9508186708445665,2.348030276038428,-18.787174299860503,-207.83355367177944,-6.924099040343924,-4.698502895382519,0.8032892641793411,0.8032892641793411
47.587778,12.045127,659.631664,2024-08-23 17:21:58.675000+00:00,28.07177683987121,47.586525400000006,12.044882,668.0661531000001,3644.488,42.287039422944005,14112.945109574355,0.13499999999976353,1.4305090460706864,15518.526728538214,10.710726626423742,0.0625864595829146,-3.1230041999999685,-0.06792999690761142,-3.892102125142868,1.17486517864561,37.90691425038855,-53.270470213264886,5.006916766633168,2.348969917438135,-15.02072177105871,-174.40528140089836,-5.775659614115548,-4.040819583905122,0.803291789691581,0.803291789691581
47.587953,12.045377,659.175242,2024-08-23 17:22:01.277000+00:00,28.97673181793361,47.5868655,12.0449011,665.4924579000001,3647.09,37.844514546453304,14150.78962412081,2.6020000000003165,27.021949100586934,15545.5486776388,10.956286624460231,0.0894254781813121,-2.5736951999999746,-0.0625994980933208,-3.586687040384526,1.175054328689618,39.6713745364296,-49.09600604129145,7.154038254504968,2.3497884159466658,-11.20372167378096,-141.23061638374259,-4.644945470447673,-3.3823962322332917,0.803332535038786,0.803332535038786
47.588382,12.046354,657.698461,2024-08-23 17:22:10.377000+00:00,28.44182462735785,47.5872037,12.0450386,663.2526739000001,3656.19,38.99437627055438,14189.784000391364,9.099999999999909,87.43104457456434,15632.979722213366,10.854608485017772,0.08894494842115977,-2.239783999999986,-0.057698258954267445,-3.3058667233324353,1.175218963190408,38.94391858995104,-45.256473399187996,7.115595873692781,2.350482083432932,-7.5728187470746855,-108.71674559182338,-3.541946225860387,-2.726600451902331,0.8034474057059726,0.8034474057059726
47.588703,12.046798,656.873957,2024-08-23 17:22:15.537000+00:00,28.10887314520116,47.587505,12.0452428,661.6552093,3661.35,36.83726862560497,14226.621269016969,5.1599999999998545,48.81378604285373,15681.79350825622,10.828434030014575,0.09040988688012583,-1.5974646000000803,-0.053073927984569134,-3.040912075697083,1.1753363983319305,38.760201574641,-41.63286672367573,7.232790950410067,2.3510847921066813,-3.8790514809355767,-76.92360518503432,-2.4681160215135485,-2.0764891494622675,0.803497010724543,0.803497010724543
47.589712,12.047957,654.842926,2024-08-23 17:22:30.361000+00:00,28.49671355787874,47.5878919,12.0455659,660.0130311999999,3676.174,49.37605748899109,14275.99732650596,14.82400000000007,141.9250235233331,15823.718531779554,10.960819923720658,0.09044622012281495,-1.6421781000001374,-0.04873171799292091,-2.792121769416103,1.175457132749456,39.717820822156646,-38.22951697005956,7.235697609825196,2.351604961784637,-0.31595853629524073,-45.63084106768245,-1.4247008955470335,-1.4350841006333623,0.8035955000148569,0.8035955000148569
47.589696,12.048044,654.748716,2024-08-23 17:22:31.063000+00:00,28.279225998192803,47.5881931,12.045915500000001,658.8928946,3676.876,42.53381938797127,14318.53114589393,0.7020000000002256,6.762677221675249,15830.48120900123,11.026950688174047,0.08973927477703741,-1.1201365999999098,-0.045362155144243,-2.59906003938278,1.1755394933191687,40.201348414374145,-35.58801136903297,7.179141982162993,2.351978061339259,3.1068976918689635,-15.282923142855672,-0.41633788998561483,-0.8050377086652665,0.8035981163874101,0.8035981163874101
47.589679,12.048124,654.661087,2024-08-23 17:22:31.693000+00:00,29.66357081753628,47.5884663,12.046268800000002,657.9215504,3677.506,40.309899397471725,14358.841045291401,0.6299999999996544,6.290255760253688,15836.771464761483,11.452044305708966,0.08401677440680702,-0.9713441999999759,-0.04221552600472565,-2.4187714699955536,1.175610918263921,43.363285616404916,-33.120905022360866,6.721341952544561,2.3523023638245357,6.244892195232366,14.21075348598269,0.5553521298667767,-0.18867951959282292,0.8035986667026755,0.8035986667026755
47.589596,12.048578,654.169662,2024-08-23 17:22:35.333000+00:00,29.260819878474727,47.5886943,12.0466496,657.1322498000001,3681.146,38.18794643013285,14397.028991721534,3.6400000000003274,35.27591582317717,15872.04738058466,10.43382441358475,0.0744519242633993,-0.7893005999999332,-0.039082600303177235,-2.2392680497687674,1.1756689603628052,35.996861007750496,-30.66421698536801,5.956153941071944,2.3526021151418846,9.023826113967958,42.49247732930421,1.486157883138082,0.41220738076639307,0.8035917202449626,0.8035917202449626
47.589585,12.048871,653.863082,2024-08-23 17:22:37.537000+00:00,28.81601367934169,47.5888852,12.0470345,656.5320623,3683.35,35.830339682679636,14432.859331404214,2.2039999999997235,22.00723596344173,15894.054616548101,10.425433978277876,0.07288173688636485,-0.6001875000000609,-0.03623431032994127,-2.076073055472916,1.1757130977372097,35.9403392480509,-28.430464614758897,5.830538950909188,2.3528545934961858,11.515783647246876,69.92016211641744,2.386826450794697,0.9962933226332977,0.8035815543630965,0.8035815543630965
47.589647,12.049252,653.284319,2024-08-23 17:22:40.441000+00:00,29.559972069445013,47.58907309999999,12.0474482,655.8949116,3686.254,37.40470103732051,14470.264032441533,2.9039999999999964,29.392616327661905,15923.447232875762,9.96842266313799,0.07760006627994377,-0.6371507000000065,-0.03341608153799039,-1.9146004399918781,1.1757599551730629,32.85973702610175,-26.220060451202603,6.2080053023955015,2.3530856201739487,13.822227513810416,95.92994287835062,3.254104209998684,1.5627013259273173,0.8035605447119368,0.8035605447119368
47.589743,12.049505,652.823853,2024-08-23 17:22:42.581000+00:00,28.85868415382381,47.5892696,12.047886,655.2141304999999,3688.394,39.4384791005605,14509.702511542095,2.1399999999998727,21.770170522846485,15945.217403398608,9.929256742176499,0.08030269118127185,-0.6807811000001038,-0.030666392313110698,-1.757054852433673,1.1758100233462567,32.60342086054717,-24.063212655188146,6.4242152945017486,2.353293015366,16.12299860763348,120.25964190889754,4.086521739188704,2.1107756623060037,0.8035396323975047,0.8035396323975047
47.589882,12.049744,652.323259,2024-08-23 17:22:44.813000+00:00,28.38935789933587,47.5894625,12.0483227,654.5289322000001,3690.626,39.148980684508466,14548.851492226604,2.2320000000004256,23.667312622127113,15968.884716020735,9.702002719715788,0.06750489814866018,-0.6851982999997972,-0.028087382691206746,-1.6092884857749465,1.1758604185361319,31.12942413427466,-22.040079762246485,5.400391851892814,2.3534713667169744,18.152292050283524,142.62862986715362,4.880274394279558,2.6399248762251255,0.8035123531737837,0.8035123531737837
47.589923,12.049797,652.19533,2024-08-23 17:22:45.389000+00:00,29.58156203863483,47.5896166,12.048667,653.9786191000001,3691.202,30.988831622633796,14579.840323849237,0.5760000000000218,6.048328988317979,15974.933045009053,9.578612121638256,0.07253550431427563,-0.5503131000000394,-0.025510171522479884,-1.461625162892919,1.1759008947089542,30.343692340201034,-20.018211241264673,5.802840345142051,2.3536339564529363,19.96682262627895,164.30825829975277,5.63819254896556,3.149873168264764,0.8035039535120017,0.8035039535120017
47.58997,12.049861,652.045247,2024-08-23 17:22:46.066000+00:00,29.08945502184233,47.589743299999995,12.0489733,653.4957480999999,3691.879,26.946824474697323,14606.787148323934,0.6769999999996799,7.095682962107326,15982.028727971161,10.104842666350617,0.0798607361069655,-0.48287100000015926,-0.02295533208484191,-1.3152436457826864,1.1759364115839883,33.77034371542874,-18.013762472422265,6.388858888557239,2.353779704911716,21.650964610969275,186.06140530677732,6.362059620954285,3.6405758056132056,0.8034925430035739,0.8034925430035739
47.590588,12.050708,650.06595,2024-08-23 17:22:54.864000+00:00,28.301376922836774,47.589830899999995,12.0492484,653.0180505000001,3700.677,22.81465797925457,14629.601806303188,8.79800000000023,93.57827079610696,16075.606998767267,9.931501517959669,0.0820610199418498,-0.4776975999998285,-0.020602892222677402,-1.180458770122323,1.175971548992672,32.62264517436828,-16.16800592942525,6.564881595347984,2.3539003207991613,23.013819782092398,206.74119000087276,7.0460726127677376,4.112121791011943,0.8033250501909937,0.8033250501909937
47.591136,12.051448,648.67772,2024-08-23 17:23:02.856000+00:00,28.7248306609582,47.5899749,12.049588799999999,652.4109509,3708.669,30.13393175037401,14659.735738053561,7.991999999999734,82.41755489383777,16158.024553661106,10.34991436585933,0.08963852101608716,-0.6070996000000832,-0.018645769651324254,-1.0683239067939962,1.1760162061785073,35.43066883609888,-14.632352129186092,7.171081681286973,2.3539907409419665,24.45808613472085,226.9377065714135,7.693252979893779,4.564957406823877,0.8031561467669411,0.8031561467669411
47.591403,12.051893,648.006248,2024-08-23 17:23:07.236000+00:00,28.38219087330762,47.5901473,12.049965700000001,651.745467,3713.049,34.15255156295063,14693.888289616512,4.380000000000109,44.66629645522133,16202.690850116327,10.404878260372259,0.09416619167358768,-0.6654839000000266,-0.017240006106550146,-0.98777958868509,1.1760651599597607,35.80947237699051,-13.529286578358155,7.533295333887015,2.35405012385933,25.971907250048083,246.85261018804388,8.298687525401599,4.999401606928391,0.803054770012134,0.803054770012134
47.59157,12.052332,647.43804,2024-08-23 17:23:11.162000+00:00,28.128600134517832,47.590344699999996,12.0503411,651.0723048,3716.975,35.698079102924765,14729.586368719438,3.925999999999931,37.79721779002118,16240.488067906348,10.479167309861666,0.09148461073506342,-0.6731621999999788,-0.016226494351355387,-0.929709642625534,1.1761146806390181,36.32417428738696,-12.733993941546744,7.318768858805074,2.3540900510780527,27.45053712970649,266.15714702298294,8.865699414436529,5.415608665409452,0.8029563363101877,0.8029563363101877
47.591622,12.05258,647.145257,2024-08-23 17:23:13.282000+00:00,29.283088773765822,47.5905484,12.050712,650.4005223,3719.095,35.87064940736317,14765.4570181268,2.119999999999891,19.475895720074995,16259.963963626424,10.436812760994531,0.07494810844426479,-0.6717824999999493,-0.015447885983830886,-0.8850986692728092,1.1761641019004312,36.03265267858051,-12.123018739515844,5.9958486755411835,2.3541190818966173,28.786863457735834,284.14024443143893,9.398156356482712,5.813739341105753,0.8028992755351732,0.8028992755351732
47.591742,12.053732,646.270642,2024-08-23 17:23:23.075000+00:00,29.774708320235064,47.59075789999999,12.05116,649.6991546,3728.888,40.882806962762686,14806.339825089564,9.79300000000012,87.41395532234118,16347.377918948765,10.212571695255242,0.054208615755829,-0.7013676999999916,-0.01468246245026975,-0.841243131259766,1.1762157018826676,34.50243454851451,-11.52238253152631,4.33668926046632,2.354146230017833,29.917994091439997,301.0938971818916,9.904547135953392,6.194081897560701,0.802618448479512,0.802618448479512
47.591757,12.053855,646.21668,2024-08-23 17:23:24.129000+00:00,28.12071621309043,47.590959299999994,12.051595,649.0384372999999,3729.942,39.568766060263265,14845.908591149828,1.0540000000000873,9.373461554092192,16356.751380502858,10.082850493546651,0.060543053596865334,-0.6607173000001012,-0.014055201897884005,-0.8053037489530182,1.1762643132648365,33.63288385019747,-11.030159275484193,4.843444287749227,2.354167449498276,31.330375973589916,318.0145067446162,10.391345741497757,6.557094942441737,0.8025864522847466,0.8025864522847466
47.591899,12.05431,646.000238,2024-08-23 17:23:29.106000+00:00,29.101484618345285,47.591161,12.0520516,648.4061352,3734.919,40.93262788480864,14886.841219034637,4.976999999999862,37.59709164579748,16394.348472148657,10.043807443428463,0.06372110130926906,-0.6323020999999471,-0.013588927920190426,-0.778588217934399,1.1763108359183734,33.37424000118141,-10.66426241608979,5.097688104741525,2.3541826228149945,32.719803952714855,334.86179713489526,10.862844091034043,6.902820047911165,0.8024273998061426,0.8024273998061426
47.592039,12.054601,645.84592,2024-08-23 17:23:32.598000+00:00,28.49467871543909,47.5913726,12.052532,647.7711942,3738.411,43.028757339004656,14929.869976373642,3.492000000000189,26.80579490391633,16421.154267052574,10.066373424692825,0.0650428157619433,-0.6349410000000262,-0.013116053749930292,-0.7514945237377426,1.1763575545848233,33.52570745971962,-10.293183852799999,5.2034252609554645,2.3541974881677943,34.06969221614839,351.2929410680943,11.319935193140264,7.231356395607813,0.8023104928777469,0.8023104928777469
47.592488,12.055245,645.446036,2024-08-23 17:23:40.537000+00:00,28.57643730811765,47.5916244,12.053070400000001,647.1112731000001,3746.35,49.13347806303369,14979.003454436675,7.938999999999851,69.46172485826852,16490.615991910843,9.496337520123275,0.06829075136786412,-0.6599210999999059,-0.012716651235344843,-0.7286104453250841,1.1764061132419572,29.837476347046604,-9.979758907934846,5.46326010942913,2.3542096337644307,35.262526604925576,366.9703875603525,11.762957988461784,7.542927031070989,0.8020332553883965,0.8020332553883965
47.592746,12.05564,645.108318,2024-08-23 17:23:45.093000+00:00,28.523803037880565,47.5918402,12.0535636,646.6155099,3750.906,44.087729583683895,15023.091184020359,4.55600000000004,41.2360877162999,16531.852079627144,9.51631468346372,0.0863980366533172,-0.4957632000000558,-0.012353579920394597,-0.7078079913161699,1.176442594065768,29.96407398629128,-9.694842927291552,6.911842932265376,2.354220348689888,36.47078390121862,382.88384387112035,12.198961911142508,7.8379328605962915,0.8018679330637999,0.8018679330637999
47.592813,12.055742,645.013217,2024-08-23 17:23:46.481000+00:00,28.38800461516009,47.5920079,12.053993,646.2490596,3752.294,37.210570626325776,15060.301754646685,1.38799999999992,10.677512771338792,16542.52959239848,10.14300958254362,0.08909257197298759,-0.3664502999999968,-0.012012413207161574,-0.6882605785375676,1.1764695601038329,34.04135960833546,-9.427115162074658,7.127405757839007,2.3542301343533705,37.75465530598447,400.280977266611,12.625689286451015,8.116710736310962,0.8018157756818461,0.8018157756818461
47.592964,12.056166,644.692966,2024-08-23 17:23:50.050000+00:00,28.84426081397241,47.592164000000004,12.0544203,645.9177314,3755.863,36.44258008411583,15096.744334730802,3.56899999999996,35.95646448843576,16578.486056886915,10.196128735806335,0.08289605131732548,-0.33132820000002994,-0.01176747777638798,-0.674226812101022,1.1764939421382725,34.399556771292424,-9.234903423848372,6.6316841053860385,2.3542369908377467,38.66599193174934,416.5915971788794,13.03802898200499,8.379392560651764,0.801677321737175,0.801677321737175
47.593032,12.056475,644.475875,2024-08-23 17:23:52.428000+00:00,28.40452494179448,47.5923102,12.0548346,645.6215149,3758.241,35.06460279350318,15131.808937524305,2.3780000000001564,24.374089220964425,16602.86014610788,10.671465008940734,0.10232292068323032,-0.2962165000000141,-0.011420076770405428,-0.6543222006596227,1.1765157407737494,37.68238327460733,-8.962281439084073,8.185833654658426,2.3542464734183333,39.61151831373321,433.4014917791429,13.439389367087145,8.626399275668549,0.8015823514710753,0.8015823514710753
47.593085,12.057015,644.111409,2024-08-23 17:23:56.777000+00:00,28.95522841288992,47.5924565,12.055278099999999,645.3181301,3762.59,37.02348455742347,15168.832422081729,4.34900000000016,40.92063233415574,16643.780778442037,11.322635130786885,0.10712421977929935,-0.30338480000000345,-0.011200139703907128,-0.641720734990782,1.1765380673446286,42.42223443374705,-8.789685869319872,8.569937582343949,2.3542523298917786,40.26169986842431,449.16436150814746,13.823541482405709,8.858019119241815,0.801404001817605,0.801404001817605
47.593046,12.057696,643.654933,2024-08-23 17:24:03.152000+00:00,28.79488094527543,47.5925869,12.055674499999999,645.0565592,3768.965,33.07378693940563,15201.906209021134,6.375,51.25126888188045,16695.032047323915,11.679899619932218,0.11696694057203186,-0.2615708999999242,-0.01122930052974934,-0.6433915272386567,1.1765573171040957,45.142316455763606,-8.812569846306323,9.357355245762548,2.3542515599473086,41.02349094131707,465.6836932212427,14.183063797492734,9.074815691593194,0.8011361687155961,0.8011361687155961
47.592954,12.058472,643.670616,2024-08-23 17:24:11.114000+00:00,28.700525976566794,47.5927066,12.056136200000001,644.8019528,3776.927,37.09294216733553,15238.99915118847,7.961999999999989,59.08384938987555,16754.115896713793,11.539978784673327,0.12565333733939923,-0.25460640000005696,-0.011368517140950551,-0.6513680514985998,1.176576054628339,44.06792051444459,-8.92182006858439,10.052266987151938,2.354247856564804,41.92703053279803,482.3246157463533,14.513562448625706,9.27712453707181,0.8007942035972435,0.8007942035972435
47.592765,12.060073,643.805597,2024-08-23 17:24:28.836000+00:00,28.3662181689792,47.5927932,12.0567125,644.5824887000001,3794.649,44.27621351057772,15283.275364699048,17.721999999999753,121.88327788628789,16875.99917460008,11.47602536853942,0.13379248755812786,-0.21946409999986827,-0.011525209307761908,-0.6603458513396504,1.1765922061267482,43.58143213914839,-9.04478402450705,10.70339900465023,2.354243633725607,43.16460490088119,499.6924516166697,14.81819799692734,9.465056524111464,0.800017630765205,0.800017630765205
47.592727,12.060667,643.546738,2024-08-23 17:24:35.200000+00:00,28.531614334715837,47.592862,12.0573191,644.3525705,3801.013,46.127315896444536,15329.402680595493,6.364000000000033,44.74366535848221,16920.742839958562,11.617810769066445,0.13947913918095675,-0.2299182000001565,-0.011757710511821187,-0.6736671890639571,1.1766091272342698,44.66561734143695,-9.227238604893845,11.15833113447654,2.3542372613246854,44.515121356339336,516.6499603682427,15.099147066176906,9.63823537548013,0.7997336597933089,0.7997336597933089
47.592744,12.060936,643.267936,2024-08-23 17:24:37.999000+00:00,29.19769561291288,47.5928876,12.057888199999999,644.1347605,3803.812,42.771193408194,15372.173874003687,2.798999999999978,20.260528796640095,16941.003368755202,11.793870789677282,0.14450187824255334,-0.21780999999998585,-0.012125253406018452,-0.6947258456914837,1.1766251574486577,46.03025616903185,-9.515665700707862,11.560150259404267,2.354226928092628,45.891574660391086,533.0917031676277,15.351517905898225,9.796110404221011,0.7996067185293209,0.7996067185293209
47.592818,12.061265,642.910051,2024-08-23 17:24:41.137000+00:00,29.07045859381219,47.592894799999996,12.0584507,643.9149338,3806.95,42.189017433739096,15414.362891437426,3.13799999999992,26.007492932305762,16967.010861687508,11.63503880821834,0.14432352124721654,-0.2198266999999987,-0.01242582554033891,-0.7119473604272852,1.176641336308035,44.799411080347134,-9.751536938133663,11.545881699777322,2.354218241316233,47.147621368157225,548.0154927837754,15.574217248623007,9.938045002503493,0.7994623408199789,0.7994623408199789
47.593315,12.06283,641.125014,2024-08-23 17:24:53.928000+00:00,28.331222377600724,47.592945,12.0591595,643.5261135,3819.741,53.44461262342202,15467.807504060847,12.791000000000167,129.71863456262258,17096.72949625013,11.400138349996782,0.14662596496915,-0.3888203000000203,-0.012685754447427871,-0.7268401897769308,1.1766699533445608,43.00980154404259,-9.955513064586471,11.730077197532001,2.354210557668236,48.42270663632402,562.224279172365,15.770420569057801,10.063523301291331,0.798866403197077,0.798866403197077
47.593433,12.063238,640.204001,2024-08-23 17:24:56.882000+00:00,28.86966615271461,47.5929919,12.059866699999999,643.077217,3822.695,53.28807737560544,15521.095581436453,2.9540000000001783,33.290141888753546,17130.01963813888,11.49272881911002,0.13891415701923981,-0.44889649999993253,-0.01290836394544316,-0.7395947744927327,1.1767029928337616,43.71250627895592,-10.130202693292617,11.113132561539185,2.354203850761555,49.94027124835329,577.1152593849961,15.942993001478406,10.17195625265402,0.7987272922768439,0.7987272922768439
47.593466,12.063518,639.582005,2024-08-23 17:24:58.761000+00:00,29.195693561685896,47.5930353,12.060571,642.58783,3824.574,53.03478336342209,15574.130364799876,1.8789999999999054,21.314976736370948,17151.334614875253,12.2592310676535,0.11058570532867215,-0.48938699999996516,-0.013203175021614832,-0.7564862049110793,1.1767390135445193,49.739240011055166,-10.36155070663886,8.846856426293773,2.354194788967681,51.07847145308762,590.2466078174123,16.09236288826572,10.262438744401557,0.7986380185620258,0.7986380185620258
47.593466,12.06447,637.498792,2024-08-23 17:25:05.058000+00:00,27.985297359439315,47.5930734,12.0613165,641.9265683,3830.871,56.06456422277076,15630.194929022646,6.2970000000000255,71.38892645815939,17222.723541333413,12.11566336298803,0.08697733047892825,-0.6612617000000682,-0.0135233676800412,-0.7748318928699842,1.1767876866265845,48.58307979424484,-10.61281546717274,6.95818643831426,2.354184715210499,51.713642910325724,600.4416658213912,16.212628033734354,10.334462337737142,0.7983367402780409,0.7983367402780409
47.593471,12.064543,637.338228,2024-08-23 17:25:05.542000+00:00,29.091680096189968,47.5931159,12.062001200000001,641.2948978000001,3831.355,51.56192195073206,15681.756850973377,0.4839999999999236,5.502311579245118,17228.22585291266,12.41121854100682,0.08164300915929246,-0.6316704999999274,-0.01383626850871143,-0.7927597897589345,1.17683418348757,50.984322399963915,-10.858357059709334,6.5314407327433965,2.3541746376889026,52.276023418878225,609.9390409824528,16.308824425897143,10.387954679629962,0.7983134635647773,0.7983134635647773
47.593522,12.06489,636.561083,2024-08-23 17:25:07.963000+00:00,28.48868812052708,47.5931727,12.062643,640.5839444999999,3833.776,48.54048113019731,15730.297332103575,2.4209999999998217,26.63173557024663,17254.857588482904,12.335890398637535,0.061498391706655366,-0.710953300000142,-0.014100448598839244,-0.8078961939546438,1.1768865185022173,50.369556077743475,-11.065665367709924,4.919871336532429,2.3541659498535203,52.46567692785035,617.3352582098482,16.378997113891316,10.4228305076949,0.7981966410061702,0.7981966410061702
